"annotation_id","annotator","color","created_at","id","image","lead_time","lighting","model","updated_at","year_3","year_s","year_x","year_y"
227,"1","Light gray/Silver","2026-02-03T13:39:01.594509Z",227,"/data/upload/1/7dc7c9a3-IMG_3746.jpeg",53.382,"Medium","Y","2026-02-03T13:39:01.594509Z","","","","2020–2024"
228,"1","Light gray/Silver","2026-02-03T13:39:10.210023Z",228,"/data/upload/1/326ddb08-IMG_3747.jpeg",8.084,"Medium","Y","2026-02-03T13:39:10.210023Z","","","","2020–2024"
229,"1","Light gray/Silver","2026-02-03T13:39:22.010886Z",229,"/data/upload/1/8d54372e-IMG_3748.jpeg",11.267,"Medium","Y","2026-02-03T13:39:22.010886Z","","","","2020–2024"
230,"1","Red","2026-02-03T13:40:02.775892Z",230,"/data/upload/1/03470dba-IMG_3749.jpeg",40.246,"Medium","3","2026-02-03T13:40:02.775892Z","2017–2023","","",""
231,"1","Red","2026-02-03T13:40:10.057497Z",231,"/data/upload/1/7fde5295-IMG_3750.jpeg",6.774,"Medium","3","2026-02-03T13:40:10.057497Z","2017–2023","","",""
232,"1","Red","2026-02-03T13:40:18.706486Z",232,"/data/upload/1/d7c80579-IMG_3751.jpeg",7.846,"Medium","3","2026-02-03T13:40:18.706486Z","2017–2023","","",""
233,"1","White","2026-02-03T13:40:26.190242Z",233,"/data/upload/1/402b3645-IMG_4042.jpeg",6.979,"Medium","Y","2026-02-03T13:40:26.190242Z","","","","2025-nå"
234,"1","White","2026-02-03T13:40:32.438534Z",234,"/data/upload/1/db9e88f2-IMG_4043.jpeg",5.746,"Medium","Y","2026-02-03T13:40:32.438534Z","","","","2025-nå"
235,"1","White","2026-02-03T13:40:41.204669Z",235,"/data/upload/1/c47610de-IMG_4044.jpeg",8.029,"Medium","Y","2026-02-03T13:40:41.204669Z","","","","2025-nå"
236,"1","Black/Dark gray","2026-02-03T13:40:48.254859Z",236,"/data/upload/1/df4836fd-IMG_4045.jpeg",6.533,"Medium","Y","2026-02-03T13:40:48.254859Z","","","","2025-nå"
237,"1","Black/Dark gray","2026-02-03T13:40:57.021853Z",237,"/data/upload/1/3cd3d739-IMG_4046.jpeg",7.964,"Medium","Y","2026-02-03T13:40:57.021853Z","","","","2025-nå"
238,"1","Black/Dark gray","2026-02-03T13:41:05.969940Z",238,"/data/upload/1/94d65685-IMG_4047.jpeg",8.37,"Medium","Y","2026-02-03T13:41:05.969940Z","","","","2025-nå"
239,"1","White","2026-02-03T13:41:14.403504Z",239,"/data/upload/1/23330f44-IMG_4048.jpeg",7.874,"Medium","3","2026-02-03T13:41:14.403504Z","2024–nå","","",""
240,"1","White","2026-02-03T13:41:24.659388Z",240,"/data/upload/1/34c7fbcd-IMG_4049.jpeg",9.731,"Medium","3","2026-02-03T13:41:24.659388Z","2024–nå","","",""
241,"1","White","2026-02-03T13:41:32.202127Z",241,"/data/upload/1/4ff608b4-IMG_4050.jpeg",7.008,"Medium","3","2026-02-03T13:41:32.202127Z","2024–nå","","",""
242,"1","Black/Dark gray","2026-02-03T13:41:43.918296Z",242,"/data/upload/1/ceac04f0-IMG_4051.jpeg",11.219,"Medium","3","2026-02-03T13:41:43.918296Z","2017–2023","","",""
243,"1","Black/Dark gray","2026-02-03T13:41:51.020223Z",243,"/data/upload/1/056d651c-IMG_4052.jpeg",6.624,"Medium","3","2026-02-03T13:41:51.020223Z","2017–2023","","",""
244,"1","Black/Dark gray","2026-02-03T13:41:59.570988Z",244,"/data/upload/1/3bb4a54b-IMG_4053.jpeg",8.048,"Medium","3","2026-02-03T13:41:59.570988Z","2017–2023","","",""
245,"1","White","2026-02-03T13:42:12.366754Z",245,"/data/upload/1/5a85f0ca-IMG_4054.jpeg",12.35,"Medium","Y","2026-02-03T13:42:12.366754Z","","","","2020–2024"
246,"1","White","2026-02-03T13:42:21.866442Z",246,"/data/upload/1/88295395-IMG_4055.jpeg",8.967,"Medium","Y","2026-02-03T13:42:21.866442Z","","","","2020–2024"
247,"1","White","2026-02-03T13:42:35.182085Z",247,"/data/upload/1/25ffc63c-IMG_4056.jpeg",12.771,"Medium","Y","2026-02-03T13:42:35.182085Z","","","","2020–2024"
248,"1","Light gray/Silver","2026-02-03T13:42:47.133739Z",248,"/data/upload/1/631c048d-IMG_4057.jpeg",11.412,"Medium","Y","2026-02-03T13:42:47.133739Z","","","","2020–2024"
249,"1","Light gray/Silver","2026-02-03T13:43:10.664010Z",249,"/data/upload/1/721cd6d8-IMG_4058.jpeg",23.007,"Medium","Y","2026-02-03T13:43:10.664010Z","","","","2020–2024"
250,"1","Light gray/Silver","2026-02-03T13:43:19.530078Z",250,"/data/upload/1/294dad4e-IMG_4059.jpeg",8.335,"Medium","Y","2026-02-03T13:43:19.530078Z","","","","2020–2024"
251,"1","White","2026-02-03T13:43:28.612354Z",251,"/data/upload/1/01e12db7-IMG_4060.jpeg",8.29,"Medium","Y","2026-02-03T13:43:28.612354Z","","","","2020–2024"
252,"1","White","2026-02-03T13:43:40.161958Z",252,"/data/upload/1/be903754-IMG_4061.jpeg",11.036,"Medium","Y","2026-02-03T13:43:40.161958Z","","","","2020–2024"
253,"1","White","2026-02-03T13:43:48.061309Z",253,"/data/upload/1/d01e01d5-IMG_4062.jpeg",7.028,"Medium","Y","2026-02-03T13:43:48.061309Z","","","","2020–2024"
254,"1","Black/Dark gray","2026-02-03T13:43:57.493660Z",254,"/data/upload/1/1a158841-IMG_4063.jpeg",8.892,"Medium","Y","2026-02-03T13:43:57.493660Z","","","","2020–2024"
255,"1","Black/Dark gray","2026-02-03T13:44:07.527086Z",255,"/data/upload/1/e4f58837-IMG_4064.jpeg",9.533,"Medium","Y","2026-02-03T13:44:07.527086Z","","","","2020–2024"
256,"1","Black/Dark gray","2026-02-03T13:44:14.409628Z",256,"/data/upload/1/0935676b-IMG_4065.jpeg",6.364,"Medium","Y","2026-02-03T13:44:14.409628Z","","","","2020–2024"
257,"1","White","2026-02-03T13:44:24.344228Z",257,"/data/upload/1/3e661a48-IMG_4066.jpeg",9.451,"Medium","3","2026-02-03T13:44:24.344228Z","2024–nå","","",""
258,"1","White","2026-02-03T13:44:31.258615Z",258,"/data/upload/1/1839ec60-IMG_4067.jpeg",6.362,"Medium","3","2026-02-03T13:44:31.258615Z","2024–nå","","",""
259,"1","White","2026-02-03T13:44:41.560724Z",259,"/data/upload/1/3bf91291-IMG_4068.jpeg",9.794,"Medium","3","2026-02-03T13:44:41.560724Z","2024–nå","","",""
260,"1","White","2026-02-03T13:44:49.107555Z",260,"/data/upload/1/09a26b05-IMG_4069.jpeg",6.719,"Medium","Y","2026-02-03T13:44:49.107555Z","","","","2020–2024"
261,"1","White","2026-02-03T13:44:58.540487Z",261,"/data/upload/1/00229210-IMG_4070.jpeg",8.91,"Medium","Y","2026-02-03T13:44:58.540487Z","","","","2020–2024"
262,"1","White","2026-02-03T13:45:07.056194Z",262,"/data/upload/1/27ce12a9-IMG_4071.jpeg",8.033,"Medium","Y","2026-02-03T13:45:07.056194Z","","","","2020–2024"
263,"1","White","2026-02-03T13:45:16.923308Z",263,"/data/upload/1/87914488-IMG_4072.jpeg",9.343,"Medium","Y","2026-02-03T13:45:16.923308Z","","","","2020–2024"
264,"1","White","2026-02-03T13:45:23.755781Z",264,"/data/upload/1/263348bc-IMG_4073.jpeg",6.01,"Medium","Y","2026-02-03T13:45:23.755781Z","","","","2020–2024"
265,"1","White","2026-02-03T13:45:32.171453Z",265,"/data/upload/1/2ead8f6b-IMG_4074.jpeg",7.862,"Medium","Y","2026-02-03T13:45:32.171453Z","","","","2020–2024"
266,"1","Blue","2026-02-03T13:46:03.920120Z",266,"/data/upload/1/9d8b6f52-IMG_4075.jpeg",31.283,"Medium","3","2026-02-03T13:46:03.920120Z","2017–2023","","",""
267,"1","Blue","2026-02-03T13:46:13.120447Z",267,"/data/upload/1/cd727ee9-IMG_4076.jpeg",8.706,"Medium","3","2026-02-03T13:46:13.120447Z","2017–2023","","",""
268,"1","Blue","2026-02-03T13:46:20.936424Z",268,"/data/upload/1/28d0b28b-IMG_4077.jpeg",6.96,"Medium","3","2026-02-03T13:46:20.936424Z","2017–2023","","",""
269,"1","Black/Dark gray","2026-02-03T13:47:15.633880Z",269,"/data/upload/1/cdfb3c9e-IMG_4078.jpeg",54.198,"Medium","3","2026-02-03T13:47:15.633880Z","2024–nå","","",""
270,"1","Black/Dark gray","2026-02-03T13:47:30.465737Z",270,"/data/upload/1/0c4fbe88-IMG_4079.jpeg",13.983,"Medium","3","2026-02-03T13:47:30.465737Z","2024–nå","","",""
271,"1","White","2026-02-03T13:47:47.013289Z",271,"/data/upload/1/8827a8af-IMG_4080.jpeg",6.897,"Medium","3","2026-02-03T13:47:47.013289Z","2017–2023","","",""
272,"1","White","2026-02-03T13:47:57.466301Z",272,"/data/upload/1/3ae8e51a-IMG_4081.jpeg",9.941,"Medium","3","2026-02-03T13:47:57.466301Z","2017–2023","","",""
273,"1","White","2026-02-03T13:48:04.897022Z",273,"/data/upload/1/78057e52-IMG_4082.jpeg",6.95,"Medium","3","2026-02-03T13:48:04.897022Z","2017–2023","","",""
274,"1","White","2026-02-03T13:48:11.679649Z",274,"/data/upload/1/5501af14-IMG_4083.jpeg",5.938,"Medium","Y","2026-02-03T13:48:11.679649Z","","","","2020–2024"
275,"1","White","2026-02-03T13:48:19.512300Z",275,"/data/upload/1/93b01e14-IMG_4084.jpeg",7.302,"Medium","Y","2026-02-03T13:48:19.512300Z","","","","2020–2024"
276,"1","White","2026-02-03T13:48:28.278711Z",276,"/data/upload/1/03e2faa5-IMG_4085.jpeg",7.909,"Medium","Y","2026-02-03T13:48:28.278711Z","","","","2020–2024"
277,"1","Black/Dark gray","2026-02-03T13:48:40.529458Z",277,"/data/upload/1/27b2c5e4-IMG_4086.jpeg",11.793,"Medium","Y","2026-02-03T13:48:40.529458Z","","","","2025-nå"
278,"1","Black/Dark gray","2026-02-03T13:48:48.689438Z",278,"/data/upload/1/4accb3e6-IMG_4087.jpeg",7.312,"Medium","Y","2026-02-03T13:48:48.689438Z","","","","2025-nå"
279,"1","Black/Dark gray","2026-02-03T13:48:59.510234Z",279,"/data/upload/1/41436d13-IMG_4088.jpeg",10.343,"Medium","Y","2026-02-03T13:48:59.510234Z","","","","2025-nå"
280,"1","Black/Dark gray","2026-02-03T13:49:07.226380Z",280,"/data/upload/1/d507ca3c-IMG_4089.jpeg",6.567,"Medium","3","2026-02-03T13:49:07.226380Z","2024–nå","","",""
281,"1","Black/Dark gray","2026-02-03T13:49:14.042610Z",281,"/data/upload/1/dde5df18-IMG_4090.jpeg",6.338,"Medium","3","2026-02-03T13:49:14.042610Z","2024–nå","","",""
282,"1","Black/Dark gray","2026-02-03T13:49:22.888601Z",282,"/data/upload/1/6eaf4c61-IMG_4091.jpeg",8.332,"Medium","3","2026-02-03T13:49:22.888601Z","2024–nå","","",""
283,"1","Black/Dark gray","2026-02-03T13:49:32.373793Z",283,"/data/upload/1/b5b09bcb-IMG_4092.jpeg",8.95,"Medium","3","2026-02-03T13:49:32.373793Z","2024–nå","","",""
284,"1","Black/Dark gray","2026-02-03T13:49:37.941321Z",284,"/data/upload/1/d9b0ec6a-IMG_4093.jpeg",5.071,"Medium","3","2026-02-03T13:49:37.941321Z","2024–nå","","",""
285,"1","Black/Dark gray","2026-02-03T13:49:44.141136Z",285,"/data/upload/1/d27f0363-IMG_4094.jpeg",5.724,"Medium","3","2026-02-03T13:49:44.141136Z","2024–nå","","",""
286,"1","Black/Dark gray","2026-02-03T13:49:51.024049Z",286,"/data/upload/1/5cb5d53b-IMG_4095.jpeg",6.086,"Medium","Y","2026-02-03T13:49:51.024049Z","","","","2025-nå"
287,"1","Black/Dark gray","2026-02-03T13:49:57.840377Z",287,"/data/upload/1/25212776-IMG_4096.jpeg",6.332,"Medium","Y","2026-02-03T13:49:57.840377Z","","","","2025-nå"
288,"1","Black/Dark gray","2026-02-03T13:50:03.506476Z",288,"/data/upload/1/849c2f1f-IMG_4097.jpeg",4.916,"Medium","Y","2026-02-03T13:50:03.506476Z","","","","2025-nå"
289,"1","Black/Dark gray","2026-02-03T13:50:12.707584Z",289,"/data/upload/1/2ff45ce7-IMG_4098.jpeg",8.735,"Medium","Y","2026-02-03T13:50:12.707584Z","","","","2020–2024"
290,"1","Black/Dark gray","2026-02-03T13:50:19.256660Z",290,"/data/upload/1/731bb5c1-IMG_4099.jpeg",5.741,"Medium","Y","2026-02-03T13:50:19.256660Z","","","","2020–2024"
291,"1","Black/Dark gray","2026-02-03T13:50:29.238442Z",291,"/data/upload/1/d309879d-IMG_4100.jpeg",8.949,"Medium","Y","2026-02-03T13:50:29.238442Z","","","","2020–2024"
292,"1","Black/Dark gray","2026-02-03T13:50:44.088649Z",292,"/data/upload/1/2561df7f-IMG_4101.jpeg",14.346,"Medium","S","2026-02-03T13:50:44.088649Z","","2016–2020","",""
293,"1","Black/Dark gray","2026-02-03T13:50:52.388169Z",293,"/data/upload/1/964b665e-IMG_4102.jpeg",7.775,"Medium","S","2026-02-03T13:50:52.388169Z","","2016–2020","",""
294,"1","Black/Dark gray","2026-02-03T13:51:05.186854Z",294,"/data/upload/1/d3daa584-IMG_4103.jpeg",12.283,"Medium","S","2026-02-03T13:51:05.186854Z","","2016–2020","",""
295,"1","White","2026-02-03T13:51:23.550951Z",295,"/data/upload/1/d91bd1c9-IMG_4104.jpeg",17.803,"Medium","Y","2026-02-03T13:51:23.550951Z","","","","2020–2024"
296,"1","White","2026-02-03T13:51:31.504515Z",296,"/data/upload/1/9ba63789-IMG_4105__Kopi.jpeg",7.11,"Medium","Y","2026-02-03T13:51:31.504515Z","","","","2020–2024"
297,"1","White","2026-02-03T13:51:36.985310Z",297,"/data/upload/1/c94cf2c6-IMG_4105.jpeg",4.971,"Medium","Y","2026-02-03T13:51:36.985310Z","","","","2020–2024"
298,"1","White","2026-02-03T13:51:43.517783Z",298,"/data/upload/1/f62c11e3-IMG_4106.jpeg",5.717,"Medium","Y","2026-02-03T13:51:43.517783Z","","","","2020–2024"
299,"1","White","2026-02-03T13:52:44.947789Z",299,"/data/upload/1/937cd5ab-IMG_4107.jpeg",60.903,"Medium","3","2026-02-03T13:52:44.947789Z","2017–2023","","",""
300,"1","White","2026-02-03T13:52:51.246710Z",300,"/data/upload/1/925caa7c-IMG_4108.jpeg",5.399,"Medium","3","2026-02-03T13:52:51.246710Z","2017–2023","","",""
301,"1","White","2026-02-03T13:52:58.197301Z",301,"/data/upload/1/28504095-IMG_4109.jpeg",6.421,"Medium","3","2026-02-03T13:52:58.197301Z","2017–2023","","",""
302,"1","Black/Dark gray","2026-02-03T13:53:05.662948Z",302,"/data/upload/1/338267b9-IMG_4110.jpeg",6.625,"Medium","Y","2026-02-03T13:53:05.662948Z","","","","2025-nå"
304,"1","Black/Dark gray","2026-02-03T13:53:52.377036Z",304,"/data/upload/1/32bb7961-IMG_4112.jpeg",27.484,"Medium","Y","2026-02-03T13:53:52.377036Z","","","","2025-nå"
305,"1","Black/Dark gray","2026-02-03T13:53:58.760085Z",305,"/data/upload/1/b0954867-IMG_4113.jpeg",5.824,"Medium","Y","2026-02-03T13:53:58.760085Z","","","","2025-nå"
306,"1","Black/Dark gray","2026-02-03T13:54:05.408880Z",306,"/data/upload/1/56838f43-IMG_4114.jpeg",5.832,"Medium","Y","2026-02-03T13:54:05.408880Z","","","","2025-nå"
307,"1","Black/Dark gray","2026-02-03T13:54:15.892870Z",307,"/data/upload/1/b8b9965e-IMG_4115.jpeg",10.009,"Medium","Y","2026-02-03T13:54:15.892870Z","","","","2025-nå"
308,"1","White","2026-02-03T13:54:22.441941Z",308,"/data/upload/1/500921c3-IMG_4116.jpeg",6.034,"Medium","3","2026-02-03T13:54:22.441941Z","2024–nå","","",""
309,"1","White","2026-02-03T13:54:31.991807Z",309,"/data/upload/1/a1c347c7-IMG_4117.jpeg",9.07,"Medium","3","2026-02-03T13:54:31.991807Z","2024–nå","","",""
310,"1","White","2026-02-03T13:54:42.639797Z",310,"/data/upload/1/b7804115-IMG_4118.jpeg",10.08,"Medium","3","2026-02-03T13:54:42.639797Z","2024–nå","","",""
311,"1","Black/Dark gray","2026-02-03T13:54:51.174133Z",311,"/data/upload/1/4b91c91a-IMG_4119.jpeg",8.007,"Medium","Y","2026-02-03T13:54:51.174133Z","","","","2025-nå"
312,"1","Black/Dark gray","2026-02-03T13:55:01.872865Z",312,"/data/upload/1/a4d5ecc3-IMG_4120.jpeg",10.22,"Medium","Y","2026-02-03T13:55:01.872865Z","","","","2025-nå"
313,"1","Black/Dark gray","2026-02-03T13:55:07.706096Z",313,"/data/upload/1/e127d24f-IMG_4121.jpeg",4.984,"Medium","Y","2026-02-03T13:55:07.706096Z","","","","2025-nå"
314,"1","White","2026-02-03T13:55:14.204846Z",314,"/data/upload/1/c55813c0-IMG_4122.jpeg",5.941,"Medium","Y","2026-02-03T13:55:14.204846Z","","","","2025-nå"
315,"1","White","2026-02-03T13:55:20.220956Z",315,"/data/upload/1/4a0154e2-IMG_4123.jpeg",5.482,"Medium","Y","2026-02-03T13:55:20.220956Z","","","","2025-nå"
316,"1","White","2026-02-03T13:55:24.755642Z",316,"/data/upload/1/17cb8175-IMG_4124.jpeg",4.092,"Medium","Y","2026-02-03T13:55:24.755642Z","","","","2025-nå"
317,"1","Black/Dark gray","2026-02-03T13:55:41.341096Z",317,"/data/upload/1/934705da-IMG_4125.jpeg",16.08,"Medium","X","2026-02-03T13:55:41.341096Z","","","2016–2020",""
318,"1","Black/Dark gray","2026-02-03T13:55:47.472649Z",318,"/data/upload/1/0cc8f793-IMG_4126.jpeg",5.587,"Medium","X","2026-02-03T13:55:47.472649Z","","","2016–2020",""
319,"1","Black/Dark gray","2026-02-03T13:55:55.486605Z",319,"/data/upload/1/2685deba-IMG_4127.jpeg",7.233,"Medium","X","2026-02-03T13:55:55.486605Z","","","2016–2020",""
320,"1","Black/Dark gray","2026-02-03T13:56:09.785911Z",320,"/data/upload/1/143040af-IMG_4128.jpeg",13.748,"Medium","Y","2026-02-03T13:56:09.785911Z","","","","2020–2024"
321,"1","Black/Dark gray","2026-02-03T13:56:16.485492Z",321,"/data/upload/1/8a3430dc-IMG_4129.jpeg",5.88,"Medium","Y","2026-02-03T13:56:16.485492Z","","","","2020–2024"
322,"1","Black/Dark gray","2026-02-03T13:56:23.568400Z",322,"/data/upload/1/d7ef523e-IMG_4130.jpeg",6.525,"Medium","3","2026-02-03T13:56:23.568400Z","2017–2023","","",""
323,"1","Black/Dark gray","2026-02-03T13:57:02.448624Z",323,"/data/upload/1/71d594c2-IMG_4131.jpeg",14.956,"Medium","3","2026-02-03T13:57:02.448624Z","2017–2023","","",""
324,"1","Black/Dark gray","2026-02-03T13:57:10.015806Z",324,"/data/upload/1/1de348f4-IMG_4132.jpeg",6.741,"Medium","3","2026-02-03T13:57:10.015806Z","2017–2023","","",""
325,"1","Black/Dark gray","2026-02-03T13:57:15.549479Z",325,"/data/upload/1/8b85a94b-IMG_4133.jpeg",5.043,"Medium","3","2026-02-03T13:57:15.549479Z","2017–2023","","",""
326,"1","Black/Dark gray","2026-02-03T13:57:21.731862Z",326,"/data/upload/1/c75e67fd-IMG_4134.jpeg",5.7,"Medium","Y","2026-02-03T13:57:21.731862Z","","","","2025-nå"
327,"1","Black/Dark gray","2026-02-03T13:57:27.331832Z",327,"/data/upload/1/f6840afa-IMG_4135.jpeg",5.134,"Medium","Y","2026-02-03T13:57:27.331832Z","","","","2025-nå"
328,"1","Black/Dark gray","2026-02-03T13:57:34.281070Z",328,"/data/upload/1/db53304b-IMG_4136.jpeg",6.147,"Medium","Y","2026-02-03T13:57:34.281070Z","","","","2025-nå"
329,"1","White","2026-02-03T13:57:39.514240Z",329,"/data/upload/1/e5017ffc-IMG_4140.jpeg",4.734,"Medium","Y","2026-02-03T13:57:39.514240Z","","","","2025-nå"
330,"1","White","2026-02-03T13:57:45.047895Z",330,"/data/upload/1/14e253b0-IMG_4141.jpeg",4.774,"Medium","Y","2026-02-03T13:57:45.047895Z","","","","2025-nå"
331,"1","White","2026-02-03T13:57:56.214071Z",331,"/data/upload/1/25b51443-IMG_4142.jpeg",10.662,"Medium","Y","2026-02-03T13:57:56.214071Z","","","","2025-nå"
332,"1","Light gray/Silver","2026-02-03T13:58:06.363132Z",332,"/data/upload/1/26cfce24-IMG_4143.jpeg",17.011,"Medium","X","2026-02-03T13:59:06.559134Z","","","2016–2020",""
333,"1","Light gray/Silver","2026-02-03T13:58:14.512576Z",333,"/data/upload/1/e10d24df-IMG_4144.jpeg",15.584,"Medium","X","2026-02-03T13:59:25.367526Z","","","2016–2020",""
334,"1","Light gray/Silver","2026-02-03T14:09:58.172568Z",334,"/data/upload/1/966195cb-IMG_4145.jpeg",22.748,"Dark","X","2026-02-03T14:09:58.172568Z","","","2016–2020",""
335,"1","White","2026-02-03T14:10:10.622211Z",335,"/data/upload/1/20f7cbcd-IMG_4165.jpeg",17.467,"Dark","Y","2026-02-03T14:11:07.802227Z","","","","2020–2024"
336,"1","White","2026-02-03T14:11:21.534742Z",336,"/data/upload/1/9c6b66a8-IMG_4166.jpeg",24.177,"Dark","Y","2026-02-03T14:11:21.534742Z","","","","2020–2024"
337,"1","Black/Dark gray","2026-02-03T14:11:51.582899Z",337,"/data/upload/1/16a41343-IMG_4167.jpeg",29.59,"Dark","Y","2026-02-03T14:11:51.582899Z","","","","2020–2024"
338,"1","White","2026-02-03T14:12:41.296325Z",338,"/data/upload/1/9d28afc6-IMG_4170.jpeg",44.458,"Medium","Y","2026-02-03T14:12:41.296325Z","","","","2020–2024"
339,"1","White","2026-02-03T14:12:50.229440Z",339,"/data/upload/1/3a204126-IMG_4171.jpeg",8.471,"Medium","Y","2026-02-03T14:12:50.229440Z","","","","2020–2024"
340,"1","White","2026-02-03T14:12:56.779002Z",340,"/data/upload/1/122c7c15-IMG_4172.jpeg",6.017,"Medium","Y","2026-02-03T14:12:56.779002Z","","","","2020–2024"
341,"1","White","2026-02-03T14:13:05.164036Z",341,"/data/upload/1/2e1cc6d9-IMG_4173.jpeg",7.498,"Medium","Y","2026-02-03T14:13:05.164036Z","","","","2020–2024"
342,"1","White","2026-02-03T14:13:31.176018Z",342,"/data/upload/1/f2d153e3-IMG_4174.jpeg",25.492,"Medium","Y","2026-02-03T14:13:31.176018Z","","","","2020–2024"
343,"1","White","2026-02-03T14:13:40.609968Z",343,"/data/upload/1/c86a8a50-IMG_4175.jpeg",8.61,"Medium","Y","2026-02-03T14:13:40.609968Z","","","","2020–2024"
344,"1","Light gray/Silver","2026-02-03T14:13:51.495570Z",344,"/data/upload/1/e062a661-IMG_4176.jpeg",10.368,"Dark","Y","2026-02-03T14:13:51.495570Z","","","","2025-nå"
345,"1","Light gray/Silver","2026-02-03T14:13:58.075468Z",345,"/data/upload/1/7f979f32-IMG_4177.jpeg",6.075,"Dark","Y","2026-02-03T14:13:58.075468Z","","","","2025-nå"
346,"1","Light gray/Silver","2026-02-03T14:14:05.145407Z",346,"/data/upload/1/a40bd2ed-IMG_4178.jpeg",6.273,"Dark","Y","2026-02-03T14:14:05.145407Z","","","","2025-nå"
347,"1","Blue","2026-02-03T14:14:16.290706Z",347,"/data/upload/1/6fca6552-IMG_4179.jpeg",10.688,"Dark","Y","2026-02-03T14:14:16.290706Z","","","","2020–2024"
348,"1","Blue","2026-02-03T14:14:22.840742Z",348,"/data/upload/1/8938ab12-IMG_4180.jpeg",6.018,"Dark","Y","2026-02-03T14:14:22.840742Z","","","","2020–2024"
349,"1","Blue","2026-02-03T14:14:30.189798Z",349,"/data/upload/1/400e6f1a-IMG_4181.jpeg",6.845,"Dark","Y","2026-02-03T14:14:30.189798Z","","","","2020–2024"
350,"1","White","2026-02-03T14:14:37.490267Z",350,"/data/upload/1/c6d3c0e9-IMG_4182.jpeg",6.668,"Dark","3","2026-02-03T14:14:37.490267Z","2024–nå","","",""
351,"1","White","2026-02-03T14:14:45.040539Z",351,"/data/upload/1/ec7cd2c4-IMG_4183.jpeg",7.079,"Medium","3","2026-02-03T14:14:45.040539Z","2024–nå","","",""
352,"1","White","2026-02-03T14:14:53.307371Z",352,"/data/upload/1/2e9f0163-IMG_4184.jpeg",7.817,"Dark","3","2026-02-03T14:14:53.307371Z","2024–nå","","",""
353,"1","Blue","2026-02-03T14:15:18.920666Z",353,"/data/upload/1/767f74e2-IMG_4185.jpeg",25.125,"Dark","Y","2026-02-03T14:15:18.920666Z","","","","2020–2024"
354,"1","Blue","2026-02-03T14:15:27.637030Z",354,"/data/upload/1/5f5fa85d-IMG_4186.jpeg",8.18,"Medium","Y","2026-02-03T14:15:27.637030Z","","","","2020–2024"
355,"1","Blue","2026-02-03T14:15:47.055408Z",355,"/data/upload/1/1f0bef36-IMG_4187.jpeg",18.866,"Dark","Y","2026-02-03T14:15:47.055408Z","","","","2020–2024"
356,"1","White","2026-02-03T14:15:54.902921Z",356,"/data/upload/1/db1b45c8-IMG_4188.jpeg",7.331,"Dark","3","2026-02-03T14:15:54.902921Z","2024–nå","","",""
357,"1","White","2026-02-03T14:16:02.751898Z",357,"/data/upload/1/2dd3e4de-IMG_4189.jpeg",7.323,"Dark","3","2026-02-03T14:16:02.751898Z","2024–nå","","",""
358,"1","White","2026-02-03T14:16:09.186508Z",358,"/data/upload/1/40906fde-IMG_4190.jpeg",5.646,"Dark","3","2026-02-03T14:16:09.186508Z","2024–nå","","",""
359,"1","Red","2026-02-03T14:16:18.067831Z",359,"/data/upload/1/e55b1701-IMG_4191.jpeg",8.385,"Dark","3","2026-02-03T14:16:18.067831Z","2017–2023","","",""
360,"1","Red","2026-02-03T14:16:28.018675Z",360,"/data/upload/1/e996994a-IMG_4192.jpeg",9.416,"Dark","3","2026-02-03T14:16:28.018675Z","2017–2023","","",""
361,"1","Red","2026-02-03T14:16:38.133717Z",361,"/data/upload/1/bcfd21d1-IMG_4193.jpeg",9.609,"Dark","3","2026-02-03T14:16:38.133717Z","2017–2023","","",""
362,"1","White","2026-02-03T14:16:46.617029Z",362,"/data/upload/1/351b1cc4-IMG_4202.jpeg",7.998,"Dark","Y","2026-02-03T14:16:46.617029Z","","","","2025-nå"
363,"1","White","2026-02-03T14:16:54.249533Z",363,"/data/upload/1/bad73af0-IMG_4203.jpeg",7.156,"Dark","Y","2026-02-03T14:16:54.249533Z","","","","2025-nå"
364,"1","White","2026-02-03T14:16:59.828096Z",364,"/data/upload/1/693828e5-IMG_4204.jpeg",5.059,"Dark","Y","2026-02-03T14:16:59.828096Z","","","","2025-nå"
365,"1","White","2026-02-03T14:17:09.165605Z",365,"/data/upload/1/751c0a6b-IMG_4205.jpeg",8.845,"Dark","3","2026-02-03T14:17:09.165605Z","2024–nå","","",""
366,"1","White","2026-02-03T14:17:16.613269Z",366,"/data/upload/1/a0fbb549-IMG_4206.jpeg",6.922,"Dark","3","2026-02-03T14:17:16.613269Z","2024–nå","","",""
367,"1","White","2026-02-03T14:17:26.878229Z",367,"/data/upload/1/a8d56479-IMG_4207.jpeg",9.38,"Dark","3","2026-02-03T14:17:26.878229Z","2024–nå","","",""
368,"1","Blue","2026-02-03T14:18:09.294805Z",368,"/data/upload/1/818ab9aa-IMG_4208.jpeg",41.947,"Dark","3","2026-02-03T14:18:09.294805Z","2017–2023","","",""
369,"1","Blue","2026-02-03T14:19:42.522628Z",369,"/data/upload/1/2e6a2ae6-IMG_4209.jpeg",92.658,"Dark","3","2026-02-03T14:19:42.522628Z","2017–2023","","",""
370,"1","Blue","2026-02-03T14:20:09.754492Z",370,"/data/upload/1/0cf2688b-IMG_4210.jpeg",26.726,"Dark","3","2026-02-03T14:20:09.754492Z","2017–2023","","",""
