color,image,lighting,model,source,year,lvl1,lvl2,strat_key,w_lvl2,y_lvl1,w_lvl1,y_lvl2,processed_image
Black/Dark gray,Eksternt/non-tesla/daylight/1108_01485.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1108_01485.jpg
Yellow,Eksternt/non-tesla/daylight/0016_04510.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0016_04510.jpg
Black/Dark gray,Eksternt/Tesla/daylight/Stanford/015230.jpg,Light,S 2012–2015,external,2012–2015,Tesla,S 2012–2015,Tesla|S 2012–2015|Light,1.0,1,1.0,2,train/Eksternt/Tesla/daylight/Stanford/015230.jpg
White,Egenprodusert/Tesla/dark/IMG_4295.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_4295.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1738_00602.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1738_00602.jpg
White,Egenprodusert/Tesla/dark/IMG_4247.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_4247.jpg
Red,Egenprodusert/Tesla/dark/IMG_1388.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_1388.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_3728.jpg,Medium,S 2016–nå,internal,2016–2020,Tesla,S 2016–nå,Tesla|S 2016–nå|Medium,1.0,1,1.0,3,train/Egenprodusert/Tesla/low-light/IMG_3728.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1784_06848.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1784_06848.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_3988.jpg,Light,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Light,1.0,1,1.0,1,train/Egenprodusert/Tesla/daylight/IMG_3988.jpg
White,Eksternt/non-tesla/daylight/0244_08075.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0244_08075.jpg
White,Egenprodusert/Tesla/low-light/IMG_4044.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_4044.jpg
Red,Eksternt/non-tesla/daylight/0074_00680.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0074_00680.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1435_00525.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1435_00525.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0135_05323.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0135_05323.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4747.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4747.jpg
Light gray/Silver,Egenprodusert/non-tesla/low-light/IMG_4706.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4706.jpg
Blue,Eksternt/non-tesla/daylight/1367_02659.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1367_02659.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_3971.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_3971.jpg
Red,Eksternt/non-tesla/daylight/1898_01558.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1898_01558.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/2194_05141.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2194_05141.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_2231.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2231.jpg
Red,Eksternt/Tesla/daylight/Kaggle/Y/t74.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/t74.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4644.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4644.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/20260128_071356396_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260128_071356396_iOS.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1811.jpg,Light,X,internal,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Egenprodusert/Tesla/daylight/IMG_1811.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/0387_00208.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0387_00208.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082147.882.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082147.jpg
Red,Eksternt/non-tesla/daylight/0462_03089.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0462_03089.jpg
White,Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070123.703.jpg,Light,X,external,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070123.jpg
Orange,Eksternt/non-tesla/daylight/1378_06433.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1378_06433.jpg
Blue,Eksternt/non-tesla/daylight/2143_03319.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2143_03319.jpg
White,Eksternt/non-tesla/daylight/0656_01438.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0656_01438.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082154.849.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082154.jpg
White,Eksternt/non-tesla/daylight/0546_00057.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0546_00057.jpg
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/Y/images (18).jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images (18).jpg
Black/Dark gray,Eksternt/Tesla/daylight/Stanford/015216.jpg,Light,S 2012–2015,external,2012–2015,Tesla,S 2012–2015,Tesla|S 2012–2015|Light,1.0,1,1.0,2,train/Eksternt/Tesla/daylight/Stanford/015216.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/IMG_4785.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4785.jpg
White,Eksternt/non-tesla/daylight/0122_05631.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0122_05631.jpg
Red,Egenprodusert/non-tesla/low-light/IMG_2191.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2191.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4640.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4640.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082151.878.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082151.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1471.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1471.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_2217.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_2217.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1334.jpg,Medium,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Medium,1.0,1,1.0,1,train/Egenprodusert/Tesla/low-light/IMG_1334.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2279_00328.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2279_00328.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/20260303_180337849_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_180337849_iOS.jpg
White,Egenprodusert/Tesla/low-light/IMG_4105 – Kopi.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_4105 – Kopi.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4631.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4631.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/%~n1-220.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/%~n1-220.jpg
White,Eksternt/non-tesla/daylight/1355_04447.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1355_04447.jpg
White,Eksternt/non-tesla/daylight/0129_02569.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0129_02569.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_3827.jpg,Dark,X,internal,2016–2020,Tesla,X,Tesla|X|Dark,1.0,1,1.0,4,train/Egenprodusert/Tesla/dark/IMG_3827.jpg
White,Eksternt/non-tesla/daylight/0042_01385.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0042_01385.jpg
White,Eksternt/non-tesla/daylight/2221_07429.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2221_07429.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082158.248.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082158.jpg
White,Egenprodusert/non-tesla/dark/20260303_182833032_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_182833032_iOS.jpg
Blue,Egenprodusert/non-tesla/low-light/IMG_1817.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_1817.jpg
Red,Eksternt/non-tesla/daylight/0008_05902.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0008_05902.jpg
White,Eksternt/non-tesla/daylight/0189_01033.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0189_01033.jpg
Yellow,Eksternt/non-tesla/daylight/0263_03119.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0263_03119.jpg
Red,Eksternt/Tesla/daylight/Kaggle/S/images - 2023-08-30T035656.903.jpg,Light,S 2016–nå,external,2021–nå,Tesla,S 2016–nå,Tesla|S 2016–nå|Light,1.0,1,1.0,3,train/Eksternt/Tesla/daylight/Kaggle/S/images - 2023-08-30T035656.jpg
Red,Egenprodusert/non-tesla/low-light/IMG_4689.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4689.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_4127.jpg,Medium,X,internal,2016–2020,Tesla,X,Tesla|X|Medium,1.0,1,1.0,4,train/Egenprodusert/Tesla/low-light/IMG_4127.jpg
Blue,Eksternt/non-tesla/daylight/1556_00285.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1556_00285.jpg
White,Eksternt/non-tesla/daylight/0992_05565.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0992_05565.jpg
Blue,Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070131.223.jpg,Light,X,external,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070131.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1153_00089.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1153_00089.jpg
Blue,Egenprodusert/Tesla/dark/IMG_1194.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_1194.jpg
White,Eksternt/non-tesla/daylight/1603_05738.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1603_05738.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_4126.jpg,Medium,X,internal,2016–2020,Tesla,X,Tesla|X|Medium,1.0,1,1.0,4,train/Egenprodusert/Tesla/low-light/IMG_4126.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1785.jpg,Light,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Light,1.0,1,1.0,6,train/Egenprodusert/Tesla/daylight/IMG_1785.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4730.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4730.jpg
Blue,Egenprodusert/Tesla/daylight/IMG_3922.jpg,Light,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Light,1.0,1,1.0,0,train/Egenprodusert/Tesla/daylight/IMG_3922.jpg
White,Eksternt/non-tesla/daylight/1907_02298.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1907_02298.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/20260128_071250035_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260128_071250035_iOS.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_3985.jpg,Light,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Light,1.0,1,1.0,1,train/Egenprodusert/Tesla/daylight/IMG_3985.jpg
White,Eksternt/non-tesla/daylight/2122_03751.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2122_03751.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1339.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1339.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/0292_03462.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0292_03462.jpg
Red,Eksternt/non-tesla/daylight/1122_03551.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1122_03551.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0559_07755.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0559_07755.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/IMG_4841.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4841.jpg
White,Eksternt/non-tesla/daylight/0906_04794.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0906_04794.jpg
Black/Dark gray,Egenprodusert/non-tesla/daylight/%~n1-502.jpg,Light,Other car,internal,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Egenprodusert/non-tesla/daylight/%~n1-502.jpg
Red,Eksternt/non-tesla/daylight/2342_00826.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2342_00826.jpg
Red,Egenprodusert/non-tesla/dark/20260303_180550940_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_180550940_iOS.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_1479.jpg,Dark,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Dark,1.0,1,1.0,1,train/Egenprodusert/Tesla/dark/IMG_1479.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_3853.jpg,Dark,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Dark,1.0,1,1.0,0,train/Egenprodusert/Tesla/dark/IMG_3853.jpg
Blue,Eksternt/non-tesla/daylight/1736_07484.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1736_07484.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_1972.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_1972.jpg
White,Eksternt/non-tesla/daylight/0729_06792.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0729_06792.jpg
Blue,Egenprodusert/non-tesla/dark/20260303_181426605_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_181426605_iOS.jpg
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/X/2023-tesla-model-x-101-1671475309.jpg,Light,X,external,2021–nå,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/X/2023-tesla-model-x-101-1671475309.jpg
Light gray/Silver,Egenprodusert/Tesla/low-light/IMG_1446.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1446.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1427.jpg,Medium,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Medium,1.0,1,1.0,0,train/Egenprodusert/Tesla/low-light/IMG_1427.jpg
White,Egenprodusert/Tesla/low-light/IMG_4224.jpg,Dark,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Dark,1.0,1,1.0,0,train/Egenprodusert/Tesla/low-light/IMG_4224.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0889_05781.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0889_05781.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_4393.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4393.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1581_00306.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1581_00306.jpg
White,Eksternt/non-tesla/daylight/0797_01182.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0797_01182.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/20260303_182847639_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_182847639_iOS.jpg
Blue,Egenprodusert/Tesla/daylight/%~n1-390.jpg,Light,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Light,1.0,1,1.0,1,train/Egenprodusert/Tesla/daylight/%~n1-390.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/20260303_123231218_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_123231218_iOS.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2046_05967.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2046_05967.jpg
Orange,Eksternt/non-tesla/daylight/1645_00281.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1645_00281.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_1831.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_1831.jpg
White,Eksternt/non-tesla/daylight/0497_03187.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0497_03187.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1708_02513.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1708_02513.jpg
White,Egenprodusert/Tesla/daylight/IMG_1359.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_1359.jpg
White,Egenprodusert/Tesla/low-light/%~n1-189.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/%~n1-189.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_4091.jpg,Medium,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Medium,1.0,1,1.0,1,train/Egenprodusert/Tesla/low-light/IMG_4091.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/%~n1-40.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/%~n1-40.jpg
White,Eksternt/non-tesla/daylight/0154_00084.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0154_00084.jpg
Red,Eksternt/non-tesla/daylight/2268_06817.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2268_06817.jpg
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070131.831.jpg,Light,X,external,2021–nå,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070131.jpg
White,Eksternt/non-tesla/daylight/0449_06643.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0449_06643.jpg
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/t138.jpg,Light,X,external,2021–nå,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/3/t138.jpg
Red,Eksternt/Tesla/daylight/Kaggle/S/t81.jpg,Light,S 2016–nå,external,2021–nå,Tesla,S 2016–nå,Tesla|S 2016–nå|Light,1.0,1,1.0,3,train/Eksternt/Tesla/daylight/Kaggle/S/t81.jpg
Blue,Eksternt/non-tesla/daylight/0210_04665.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0210_04665.jpg
White,Egenprodusert/Tesla/daylight/IMG_4011.jpg,Light,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Light,1.0,1,1.0,1,train/Egenprodusert/Tesla/daylight/IMG_4011.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/IMG_4916.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4916.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_3911.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_3911.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_4781.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4781.jpg
White,Egenprodusert/non-tesla/dark/IMG_4775.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4775.jpg
White,Egenprodusert/Tesla/low-light/IMG_4203.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_4203.jpg
